Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
United States,USA,North America,High income,1992,Wheat,93460.0,475307.91,5085.68,178.17,25.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,127,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2000,Wheat,4235329.0,22911910.06,5409.71,85.83,42.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,128,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2019,Rice,1358147.0,11245861.8,8280.3,131.14,23.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,129,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2017,Maize,5407645.0,33028101.14,6107.67,105.17,27.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,130,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,2004,Maize,1324428.0,,9588.76,63.39,17.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,131,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2010,Maize,1327827.0,8458539.24,6370.21,27.63,9.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,132,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2006,Rice,2731650.0,11163272.65,4086.64,84.72,28.3,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,133,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2022,Wheat,3151201.0,15846905.56,5028.85,146.57,36.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,134,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2007,Soybeans,3759273.0,15650745.5,4163.24,185.5,21.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,135,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2006,Maize,1003214.0,6369750.45,6349.34,151.89,25.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,136,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,2016,Wheat,936571.0,4792363.8,5116.93,90.12,31.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,137,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2022,Soybeans,2746344.0,8725515.69,3177.14,62.23,35.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,138,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2015,Rice,2400209.0,10555121.47,4397.58,29.69,13.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,139,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2005,Rice,4400390.0,31863267.82,7241.01,121.27,33.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,140,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,2008,Rice,1695191.0,14690305.25,8665.87,164.13,39.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,141,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,1997,Wheat,1464140.0,3442191.76,2351.0,32.04,10.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,142,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,2002,Maize,789463.0,5549115.21,7028.97,128.02,29.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,143,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2015,Soybeans,643350.0,2157794.21,3354.0,70.46,31.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,144,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,1996,Rice,1874266.0,6721486.7,3586.2,20.49,10.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,145,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2022,Wheat,2588716.0,13874022.44,5359.42,76.28,23.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,146,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2014,Soybeans,3191651.0,19530800.06,,192.87,51.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,147,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2019,Wheat,4860086.0,30889878.2,6355.83,232.22,32.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,148,2026-01-14T09:30:23.746169
Viet Nam,VNM,Southeast Asia,Lower middle income,1993,Wheat,1568702.0,6154960.74,3923.6,53.33,31.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,149,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2016,Rice,2020819.0,,5078.5,28.92,10.8,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,150,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,2012,Soybeans,4586582.0,12566179.82,2739.77,81.34,40.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,151,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1991,Wheat,1252530.0,4647761.22,3710.7,77.49,26.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,152,2026-01-14T09:30:23.746169
"Korea, Republic of",KOR,East Asia,High income,1994,Soybeans,4101777.0,20237223.68,4933.77,160.89,52.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,153,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1997,Rice,740839.0,3797624.37,5126.11,57.4,31.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,154,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2006,Rice,527801.0,3304972.18,6261.78,125.18,32.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,155,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,1994,Wheat,2333986.0,14434117.88,6184.32,131.89,44.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,156,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2012,Soybeans,1470618.0,6933837.12,4714.91,210.24,37.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,157,2026-01-14T09:30:23.746169
USA,USA,North America,High income,1994,Soybeans,592603.0,2385853.55,4026.06,167.28,58.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,158,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2023,Rice,362264.0,1989810.52,5492.71,26.01,10.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,159,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2023,Soybeans,2272310.0,4972934.14,2188.49,32.93,15.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,160,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2012,Maize,1701463.0,9138917.29,5371.21,130.21,23.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,161,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2005,Rice,2676448.0,18538271.36,6926.45,193.08,32.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,162,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2016,Maize,1859832.0,16251039.17,8737.91,136.19,36.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,163,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,1992,Maize,1486581.0,6331024.39,,16.53,10.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,164,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2005,Wheat,112869.0,296078.69,2623.21,62.37,10.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,165,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,2009,Soybeans,989982.0,3201856.82,,112.84,28.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,166,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,1994,Soybeans,4625155.0,15464371.89,3343.54,180.97,49.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,167,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,2021,Maize,1278815.0,11044551.58,,82.73,14.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,168,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2017,Rice,1732843.0,13836427.5,7984.81,156.93,33.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,169,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2010,Maize,4685877.0,52524804.56,11209.17,182.51,35.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,170,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2020,Rice,2419805.0,19374847.95,8006.78,130.05,43.8,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,171,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1992,Rice,1209091.0,4160676.83,3441.16,14.76,9.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,172,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2004,Rice,1403733.0,6329352.42,4508.94,25.17,10.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,173,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2001,Rice,3888484.0,25899944.31,6660.68,92.21,38.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,174,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,1999,Maize,169797.0,1413238.85,8323.11,115.35,26.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,175,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2007,Soybeans,5219278.0,14049612.67,2691.87,101.43,36.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,176,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2003,Wheat,2464879.0,,4371.15,74.67,33.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,177,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2021,Maize,4075563.0,32383156.47,,83.03,36.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,178,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2003,Wheat,1420169.0,4588995.3,3231.3,24.58,9.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,179,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,1997,Soybeans,91656.0,227237.79,2479.25,98.45,31.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,180,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,1998,Soybeans,4217963.0,15331594.02,3634.83,155.59,64.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,181,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2007,Soybeans,4651929.0,13673143.82,2939.24,73.65,14.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,182,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2020,Wheat,2063405.0,18594068.94,9011.35,139.55,58.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,183,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2002,Rice,4882663.0,35688647.85,7309.26,156.75,35.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,184,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2017,Wheat,1054881.0,7842415.84,7434.41,217.48,42.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,185,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,2002,Maize,2778197.0,18339382.1,6601.18,113.64,38.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,186,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,1999,Rice,579971.0,2092495.67,3607.93,15.2,6.1,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,187,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,1993,Wheat,924560.0,2490146.87,2693.33,16.7,9.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,188,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2014,Rice,2792729.0,15690706.91,5618.41,30.52,9.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,189,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2006,Maize,4371935.0,28792424.65,6585.74,,11.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,190,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,1990,Rice,1392106.0,5374750.08,3860.88,17.8,18.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,191,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2013,Wheat,3087329.0,17907414.38,5800.29,69.69,27.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,192,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2012,Soybeans,2804017.0,,5656.12,170.94,48.8,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,193,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1991,Soybeans,4028637.0,9550133.81,2370.56,66.2,24.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,194,2026-01-14T09:30:23.746169
United States,USA,North America,High income,1993,Soybeans,3783220.0,11915518.25,3149.57,164.74,51.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,195,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,1997,Maize,3471747.0,21029835.59,6057.42,83.58,2.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,196,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,2010,Wheat,4930430.0,22999559.45,4664.82,70.08,26.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,197,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1996,Soybeans,975105.0,3375884.47,3462.07,100.2,29.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,198,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2019,Rice,3838104.0,21704407.46,5654.98,70.21,35.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,199,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,1996,Wheat,2041040.0,7601370.23,3724.26,,26.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,200,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2008,Soybeans,2216398.0,12158080.49,5485.51,173.49,32.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,201,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2005,Rice,896297.0,5302918.97,5916.48,86.71,24.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,202,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2000,Rice,2592332.0,16204134.8,6250.79,65.62,4.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,203,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1992,Maize,525479.0,2215639.02,4216.42,21.68,12.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,204,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2023,Wheat,1372858.0,11837642.92,8622.63,196.41,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,205,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,1992,Wheat,1645760.0,3850668.04,2339.75,21.61,8.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,206,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2015,Rice,5084638.0,47219519.7,9286.7,204.05,31.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,207,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2012,Maize,2906229.0,,13193.44,136.85,25.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,208,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2017,Rice,4469825.0,26492661.53,5927.0,81.73,16.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,209,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2021,Soybeans,2581385.0,,5568.57,140.99,42.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,210,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,1999,Maize,1190431.0,6393102.53,5370.41,73.97,38.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,211,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2009,Rice,5788870.0,49884126.04,8617.25,149.81,59.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,212,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2013,Wheat,2875237.0,13695036.11,4763.1,57.42,12.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,213,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2021,Rice,2540944.0,19723191.07,7762.15,63.38,26.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,214,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1993,Maize,404616.0,2911122.34,7194.78,107.14,30.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,215,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,2022,Soybeans,5345024.0,22004890.46,4116.89,80.43,31.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,216,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2019,Maize,954516.0,7901463.61,8277.98,81.92,25.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,217,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2017,Maize,775586.0,6082239.27,7842.12,32.3,8.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,218,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2023,Rice,1618116.0,19377554.03,11975.38,132.36,27.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,219,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,1992,Wheat,2292801.0,5884747.79,2566.62,25.0,10.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,220,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,1992,Wheat,4624541.0,16484555.5,3564.58,103.01,36.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,221,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,1994,Soybeans,2994220.0,7337900.43,2450.69,56.95,33.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,222,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1991,Maize,2322227.0,12362779.2,5323.67,122.59,18.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,223,2026-01-14T09:30:23.746169
